contrast	gene	log2FoldChange
Hyp_T2h.Control	LOC101847240	0.7675813271032034
Hyp_T2h.Control	LOC101848403	-1.4844792130147972
Hyp_T2h.Control	LOC101853517	0.5048583761470323
Hyp_T2h.Control	LOC101861018	0.8313474922104687
Hyp_T2h.Control	LOC101846185	-0.8781832273766181
Hyp_T2h.Control	LOC101858237	-0.7042456350395355
Hyp_T2h.Control	LOC101845822	-0.9615186882952923
Hyp_T2h.Control	LOC101850460	-0.513909926210234
Hyp_T2h.Control	LOC100533437	-1.0866097976842974
Hyp_T2h.Control	LOC101853907	0.9171935823599233
Hyp_T2h.Control	LOC101845667	-0.6814176018098084
Hyp_T2h.Control	LOC101856711	-0.6953684841992721
Hyp_T2h.Control	LOC101855319	-0.5250417212463457
Hyp_T2h.Control	LOC101861866	-1.224308823806263
Hyp_T2h.Control	LOC100533401	-0.7864114325865839
Hyp_T2h.Control	LOC101856240	-2.4680186572856315
Hyp_T2h.Control	LOC106014134	-1.0754700011390745
Hyp_T2h.Control	LOC106014153	-1.6508657788760315
Hyp_T6h.Control	LOC101853981	-1.0936790932758613
Hyp_T6h.Control	LOC101860211	-1.1070865868717144
