contrast	gene
Hyp_T2h.Control	LOC101847744
Hyp_T2h.Control	LOC101852033
Hyp_T2h.Control	LOC101850660
Hyp_T2h.Control	LOC101855581
Hyp_T2h.Control	LOC118478095
Hyp_T2h.Control	LOC101860265
Hyp_T2h.Control	LOC101861524
Hyp_T2h.Control	LOC101858726
Hyp_T2h.Control	LOC101859114
Hyp_T2h.Control	LOC101863916
Hyp_T2h.Control	LOC101845180
Hyp_T2h.Control	LOC101847745
Hyp_T2h.Control	LOC101848130
Hyp_T2h.Control	LOC101856444
Hyp_T2h.Control	LOC101857039
Hyp_T2h.Control	LOC101853332
Hyp_T2h.Control	LOC101853871
Hyp_T2h.Control	LOC101858288
Hyp_T2h.Control	LOC101859184
Hyp_T2h.Control	LOC106012448
Hyp_T2h.Control	LOC101864238
Hyp_T2h.Control	LOC101863202
Hyp_T2h.Control	LOC118478141
Hyp_T2h.Control	LOC101846438
Hyp_T2h.Control	LOC101850581
Hyp_T2h.Control	LOC101849711
Hyp_T2h.Control	LOC101855274
Hyp_T2h.Control	LOC101855963
Hyp_T2h.Control	LOC101857128
Hyp_T2h.Control	LOC101849479
Hyp_T2h.Control	LOC101851814
Hyp_T2h.Control	CP2PP
Hyp_T2h.Control	LOC101863118
Hyp_T2h.Control	LOC101864080
Hyp_T2h.Control	LOC101848371
Hyp_T2h.Control	LOC101852195
Hyp_T2h.Control	LOC101860351
Hyp_T2h.Control	LOC101862741
Hyp_T2h.Control	LOC101852196
Hyp_T2h.Control	LOC101847355
Hyp_T2h.Control	LOC101854031
Hyp_T2h.Control	LOC101850663
Hyp_T2h.Control	LOC101854967
Hyp_T2h.Control	LOC101845182
Hyp_T2h.Control	LOC101849861
Hyp_T2h.Control	LOC101850266
Hyp_T2h.Control	LOC101860187
Hyp_T2h.Control	LOC101849310
Hyp_T2h.Control	LOC101851517
Hyp_T2h.Control	LOC101856828
Hyp_T2h.Control	LOC101863920
Hyp_T2h.Control	LOC101854737
Hyp_T2h.Control	LOC101860034
Hyp_T2h.Control	LOC101861904
Hyp_T2h.Control	LOC101852107
Hyp_T2h.Control	LOC101854269
Hyp_T2h.Control	LOC101854654
Hyp_T2h.Control	LOC101856200
Hyp_T2h.Control	LOC101856446
Hyp_T2h.Control	LOC101847600
Hyp_T2h.Control	LOC101853874
Hyp_T2h.Control	LOC101855356
Hyp_T2h.Control	LOC101851430
Hyp_T2h.Control	LOC101856116
Hyp_T2h.Control	LOC101845795
Hyp_T2h.Control	LOC101849631
Hyp_T2h.Control	LOC106012574
Hyp_T2h.Control	LOC101857811
Hyp_T2h.Control	LOC101855438
Hyp_T2h.Control	LOC101855665
Hyp_T2h.Control	LOC101859351
Hyp_T2h.Control	LOC101861677
Hyp_T2h.Control	LOC101863529
Hyp_T2h.Control	LOC101853339
Hyp_T2h.Control	LOC101853715
Hyp_T2h.Control	ER
Hyp_T2h.Control	LOC101863365
Hyp_T2h.Control	LOC101847205
Hyp_T2h.Control	LOC101848603
Hyp_T2h.Control	LOC101849481
Hyp_T2h.Control	LOC101850498
Hyp_T2h.Control	LOC101852562
Hyp_T2h.Control	LOC101854657
Hyp_T2h.Control	LOC101864243
Hyp_T2h.Control	LOC101845121
Hyp_T2h.Control	LOC101845635
Hyp_T2h.Control	LOC101856203
Hyp_T2h.Control	LOC106012618
Hyp_T2h.Control	LOC101862669
Hyp_T2h.Control	LOC101850427
Hyp_T2h.Control	LOC101861833
Hyp_T2h.Control	LOC101862057
Hyp_T2h.Control	LOC101846155
Hyp_T2h.Control	LOC101850977
Hyp_T2h.Control	LOC101857199
Hyp_T2h.Control	LOC101857813
Hyp_T2h.Control	LOC101858654
Hyp_T2h.Control	LOC101847602
Hyp_T2h.Control	LOC101847985
Hyp_T2h.Control	LOC101850742
Hyp_T2h.Control	LOC101852495
Hyp_T2h.Control	LOC101853341
Hyp_T2h.Control	LOC101860433
Hyp_T2h.Control	LOC101861973
Hyp_T2h.Control	LOC118478273
Hyp_T2h.Control	LOC101846905
Hyp_T2h.Control	LOC101856679
Hyp_T2h.Control	LOC101846834
Hyp_T2h.Control	LOC101859660
Hyp_T2h.Control	LOC101862823
Hyp_T2h.Control	LOC101849075
Hyp_T2h.Control	LOC101853480
Hyp_T2h.Control	LOC101854659
Hyp_T2h.Control	LOC101855669
Hyp_T2h.Control	LOC101856369
Hyp_T2h.Control	LOC101857048
Hyp_T2h.Control	LOC101863923
Hyp_T2h.Control	LOC101845797
Hyp_T2h.Control	LOC101849558
Hyp_T2h.Control	LOC101850503
Hyp_T2h.Control	LOC101860595
Hyp_T2h.Control	LOC101855585
Hyp_T2h.Control	LOC101855813
Hyp_T2h.Control	LOC106012715
Hyp_T2h.Control	LOC101857664
Hyp_T2h.Control	LOC101853808
Hyp_T2h.Control	LOC101857202
Hyp_T2h.Control	LOC106012732
Hyp_T2h.Control	LOC101856043
Hyp_T2h.Control	LOC101861148
Hyp_T2h.Control	LOC101847896
Hyp_T2h.Control	LOC101860191
Hyp_T2h.Control	LOC101862134
Hyp_T2h.Control	LOC101860679
Hyp_T2h.Control	LOC106012762
Hyp_T2h.Control	LOC101849396
Hyp_T2h.Control	LOC101852430
Hyp_T2h.Control	LOC101856913
Hyp_T2h.Control	LOC101857353
Hyp_T2h.Control	LOC101845262
Hyp_T2h.Control	LOC101864084
Hyp_T2h.Control	LOC101847281
Hyp_T2h.Control	LOC101855969
Hyp_T2h.Control	LOC101858729
Hyp_T2h.Control	LOC101856370
Hyp_T2h.Control	LOC101855898
Hyp_T2h.Control	LOC101859590
Hyp_T2h.Control	LOC100533389
Hyp_T2h.Control	LOC101862672
Hyp_T2h.Control	LOC101845488
Hyp_T2h.Control	LOC101853186
Hyp_T2h.Control	LOC101860520
Hyp_T2h.Control	LOC101857817
Hyp_T2h.Control	LOC101858730
Hyp_T2h.Control	LOC101848231
Hyp_T2h.Control	LOC101848770
Hyp_T2h.Control	LOC101854040
Hyp_T2h.Control	LOC101857433
Hyp_T2h.Control	LOC101862438
Hyp_T2h.Control	LOC101864085
Hyp_T2h.Control	LOC101852116
Hyp_T2h.Control	LOC101858962
Hyp_T2h.Control	LOC101862439
Hyp_T2h.Control	LOC101845265
Hyp_T2h.Control	LOC101849318
Hyp_T2h.Control	LOC101858963
Hyp_T2h.Control	LOC101861978
Hyp_T2h.Control	LOC101863608
Hyp_T2h.Control	LOC101849872
Hyp_T2h.Control	LOC101853879
Hyp_T2h.Control	LOC101861067
Hyp_T2h.Control	LOC101861228
Hyp_T2h.Control	LOC101861683
Hyp_T2h.Control	LOC101862675
Hyp_T2h.Control	LOC101845870
Hyp_T2h.Control	LOC101847208
Hyp_T2h.Control	LOC101850506
Hyp_T2h.Control	LOC101851144
Hyp_T2h.Control	LOC101862442
Hyp_T2h.Control	LOC101848065
Hyp_T2h.Control	LOC101849231
Hyp_T2h.Control	LOC101858210
Hyp_T2h.Control	LOC101855130
Hyp_T2h.Control	LOC101855744
Hyp_T2h.Control	LOC101859126
Hyp_T2h.Control	LOC101860044
Hyp_T2h.Control	LOC101846377
Hyp_T2h.Control	LOC101847759
Hyp_T2h.Control	LOC106012882
Hyp_T2h.Control	LOC101848688
Hyp_T2h.Control	LOC101850431
Hyp_T2h.Control	LOC101854894
Hyp_T2h.Control	LOC101855364
Hyp_T2h.Control	LOC101857822
Hyp_T2h.Control	LOC101861981
Hyp_T2h.Control	LOC101846685
Hyp_T2h.Control	LOC101849232
Hyp_T2h.Control	LOC106012888
Hyp_T2h.Control	LOC106012890
Hyp_T2h.Control	LOC101861684
Hyp_T2h.Control	LOC101862972
Hyp_T2h.Control	LOC101863929
Hyp_T2h.Control	LOC101864416
Hyp_T2h.Control	LOC101850836
Hyp_T2h.Control	LOC118478442
Hyp_T2h.Control	LOC101854978
Hyp_T2h.Control	LOC101859663
Hyp_T2h.Control	LOC100533247
Hyp_T2h.Control	LOC101861230
Hyp_T2h.Control	LOC101864254
Hyp_T2h.Control	LOC101848773
Hyp_T2h.Control	LOC101855590
Hyp_T2h.Control	LOC100533450
Hyp_T2h.Control	LOC106012946
Hyp_T2h.Control	LOC118478465
Hyp_T2h.Control	LOC101857672
Hyp_T2h.Control	LOC101859593
Hyp_T2h.Control	LOC100533420
Hyp_T2h.Control	LOC101851436
Hyp_T2h.Control	LOC101859594
Hyp_T2h.Control	LOC101856838
Hyp_T2h.Control	LOC101862677
Hyp_T2h.Control	LOC101848608
Hyp_T2h.Control	LOC101864480
Hyp_T2h.Control	LOC101862828
Hyp_T2h.Control	LOC101863295
Hyp_T2h.Control	LOC101845424
Hyp_T2h.Control	LOC106012996
Hyp_T2h.Control	LOC101861390
Hyp_T2h.Control	LOC101853816
Hyp_T2h.Control	LOC101854897
Hyp_T2h.Control	LOC101857437
Hyp_T2h.Control	LOC101857824
Hyp_T2h.Control	LOC101863054
Hyp_T2h.Control	LOC101847838
Hyp_T2h.Control	LOC101851296
Hyp_T2h.Control	LOC101855050
Hyp_T2h.Control	LOC101860768
Hyp_T2h.Control	LOC101862679
Hyp_T2h.Control	LOC101845425
Hyp_T2h.Control	LOC101849320
Hyp_T2h.Control	LOC101849725
Hyp_T2h.Control	LOC101849958
Hyp_T2h.Control	LOC100533239
Hyp_T2h.Control	LOC101857597
Hyp_T2h.Control	LOC101861315
Hyp_T2h.Control	LOC101848545
Hyp_T2h.Control	LOC101856128
Hyp_T2h.Control	LOC101861466
Hyp_T2h.Control	LOC101846990
Hyp_T2h.Control	LOC101850751
Hyp_T2h.Control	LOC106013068
Hyp_T2h.Control	LOC106013078
Hyp_T2h.Control	LOC101846308
Hyp_T2h.Control	LOC101849406
Hyp_T2h.Control	LOC101856924
Hyp_T2h.Control	LOC106013092
Hyp_T2h.Control	LOC101864177
Hyp_T2h.Control	LOC101848778
Hyp_T2h.Control	LOC101855371
Hyp_T2h.Control	LOC101858513
Hyp_T2h.Control	LOC101857902
Hyp_T2h.Control	LOC101863056
Hyp_T2h.Control	LOC101864330
Hyp_T2h.Control	LOC101847611
Hyp_T2h.Control	LOC100533212
Hyp_T2h.Control	LOC101855139
Hyp_T2h.Control	LOC101856464
Hyp_T2h.Control	LOC101853119
Hyp_T2h.Control	LOC101857144
Hyp_T2h.Control	LOC101855749
Hyp_T2h.Control	LOC101862898
Hyp_T2h.Control	LOC101862140
Hyp_T2h.Control	LOC101845803
Hyp_T2h.Control	LOC101846688
Hyp_T2h.Control	LOC101848073
Hyp_T2h.Control	LOC101856465
Hyp_T2h.Control	LOC101860199
Hyp_T2h.Control	LOC101852960
Hyp_T2h.Control	LOC101855903
Hyp_T2h.Control	LOC101857367
Hyp_T2h.Control	LOC101859438
Hyp_T2h.Control	LOC100533445
Hyp_T2h.Control	LOC101847527
Hyp_T2h.Control	LOC118478573
Hyp_T2h.Control	LOC101850115
Hyp_T2h.Control	LOC101851299
Hyp_T2h.Control	LOC101855290
Hyp_T2h.Control	LOC101856378
Hyp_T2h.Control	LOC106013171
Hyp_T2h.Control	LOC101848779
Hyp_T2h.Control	LOC101852961
Hyp_T2h.Control	LOC101853195
Hyp_T2h.Control	LOC101854670
Hyp_T2h.Control	LOC101855598
Hyp_T2h.Control	LOC101862834
Hyp_T2h.Control	LOC101845428
Hyp_T2h.Control	LOC101847844
Hyp_T2h.Control	LOC101855291
Hyp_T2h.Control	LOC101845498
Hyp_T2h.Control	LOC101845722
Hyp_T2h.Control	LOC101850911
Hyp_T2h.Control	LOC106013208
Hyp_T2h.Control	LOC101861393
Hyp_T2h.Control	LOC101864334
Hyp_T2h.Control	LOC101845577
Hyp_T2h.Control	LOC106013217
Hyp_T2h.Control	LOC101856927
Hyp_T2h.Control	LOC101860201
Hyp_T2h.Control	LOC101863543
Hyp_T2h.Control	LOC101846921
Hyp_T2h.Control	LOC100533358
Hyp_T2h.Control	LOC101860365
Hyp_T2h.Control	LOC101860847
Hyp_T2h.Control	LOC101852652
Hyp_T2h.Control	LOC101859274
Hyp_T2h.Control	LOC101860126
Hyp_T2h.Control	LOC101863617
Hyp_T2h.Control	LOC101851767
Hyp_T2h.Control	LOC101852882
Hyp_T2h.Control	LOC101853125
Hyp_T2h.Control	LOC101856381
Hyp_T2h.Control	LOC101861319
Hyp_T2h.Control	LOC101862218
Hyp_T2h.Control	LOC101846839
Hyp_T2h.Control	LOC101864560
Hyp_T2h.Control	LOC101858068
Hyp_T2h.Control	LOC100533428
Hyp_T2h.Control	LOC101860369
Hyp_T2h.Control	LOC118478635
Hyp_T2h.Control	LOC101864023
Hyp_T2h.Control	LOC101845654
Hyp_T2h.Control	LOC101851447
Hyp_T2h.Control	LOC101854903
Hyp_T2h.Control	LOC106013295
Hyp_T2h.Control	LOC101863138
Hyp_T2h.Control	LOC101846840
Hyp_T2h.Control	LOC101850443
Hyp_T2h.Control	LOC101852576
Hyp_T2h.Control	LOC106013303
Hyp_T2h.Control	LOC101861912
Hyp_T2h.Control	LOC101846100
Hyp_T2h.Control	LOC101856383
Hyp_T2h.Control	LOC101862144
Hyp_T2h.Control	LOC101863300
Hyp_T2h.Control	LOC101864563
Hyp_T2h.Control	LOC101845277
Hyp_T2h.Control	LOC101849797
Hyp_T2h.Control	LOC101852654
Hyp_T2h.Control	LOC101855146
Hyp_T2h.Control	LOC101856469
Hyp_T2h.Control	LOC118478663
Hyp_T2h.Control	LOC101851079
Hyp_T2h.Control	LOC101845200
Hyp_T2h.Control	LOC101860696
Hyp_T2h.Control	LOC101864099
Hyp_T2h.Control	LOC101846923
Hyp_T2h.Control	LOC101847152
Hyp_T2h.Control	LOC106013361
Hyp_T2h.Control	LOC101857520
Hyp_T2h.Control	LOC101857983
Hyp_T2h.Control	LOC101858365
Hyp_T2h.Control	LOC106013369
Hyp_T2h.Control	LOC118478682
Hyp_T2h.Control	LOC101850995
Hyp_T2h.Control	LOC101854291
Hyp_T2h.Control	LOC101856538
Hyp_T2h.Control	LOC101858523
Hyp_T2h.Control	LOC100533452
Hyp_T2h.Control	LOC101863302
Hyp_T2h.Control	LOC101847692
Hyp_T2h.Control	LOC101856220
Hyp_T2h.Control	LOC101858069
Hyp_T2h.Control	LOC101847616
Hyp_T2h.Control	LOC101849413
Hyp_T2h.Control	LOC101856297
Hyp_T2h.Control	LOC101845581
Hyp_T2h.Control	LOC101845808
Hyp_T2h.Control	LOC101845360
Hyp_T2h.Control	LOC101851771
Hyp_T2h.Control	LOC101852884
Hyp_T2h.Control	LOC101855983
Hyp_T2h.Control	LOC101857909
Hyp_T2h.Control	LOC101862537
Hyp_T2h.Control	LOC101851613
Hyp_T2h.Control	LOC100533331
Hyp_T2h.Control	LOC101858221
Hyp_T2h.Control	LOC101863624
Hyp_T2h.Control	LOC101848244
Hyp_T2h.Control	LOC101855220
Hyp_T2h.Control	ddx5
Hyp_T2h.Control	LOC101854758
Hyp_T2h.Control	LOC101858975
Hyp_T2h.Control	LOC101856698
Hyp_T2h.Control	LOC101862076
Hyp_T2h.Control	LOC101862616
Hyp_T2h.Control	LOC101863625
Hyp_T2h.Control	LOC101863854
Hyp_T2h.Control	LOC101853039
Hyp_T2h.Control	LOC118478736
Hyp_T2h.Control	LOC101859366
Hyp_T2h.Control	LOC101859602
Hyp_T2h.Control	LOC106013442
Hyp_T2h.Control	LOC101845131
Hyp_T2h.Control	LOC101855605
Hyp_T2h.Control	LOC101856060
Hyp_T2h.Control	LOC101860287
Hyp_T2h.Control	LOC101847619
Hyp_T2h.Control	LOC101850518
Hyp_T2h.Control	LOC101850290
Hyp_T2h.Control	LOC101854536
Hyp_T2h.Control	LOC101857067
Hyp_T2h.Control	LOC100533455
Hyp_T2h.Control	LOC100533291
Hyp_T2h.Control	LOC101854987
Hyp_T2h.Control	LOC101856847
Hyp_T2h.Control	LOC100533554
Hyp_T2h.Control	LOC101851452
Hyp_T2h.Control	LOC101851682
Hyp_T2h.Control	LOC101848248
Hyp_T2h.Control	LOC101845811
Hyp_T2h.Control	LOC106013530
Hyp_T2h.Control	LOC101851901
Hyp_T2h.Control	LOC101852738
Hyp_T2h.Control	LOC101853357
Hyp_T2h.Control	LOC101853589
Hyp_T2h.Control	LOC101854762
Hyp_T2h.Control	LOC106013536
Hyp_T2h.Control	LOC101858369
Hyp_T2h.Control	LOC101864345
Hyp_T2h.Control	LOC101845965
Hyp_T2h.Control	LOC101846174
Hyp_T2h.Control	LOC101854835
Hyp_T2h.Control	LOC101857290
Hyp_T2h.Control	LOC101860617
Hyp_T2h.Control	LOC101848623
Hyp_T2h.Control	LOC101847541
Hyp_T2h.Control	LOC101847777
Hyp_T2h.Control	LOC101862694
Hyp_T2h.Control	LOC101864108
Hyp_T2h.Control	LOC101849570
Hyp_T2h.Control	ELH
Hyp_T2h.Control	LOC106013573
Hyp_T2h.Control	LOC101856766
Hyp_T2h.Control	LOC101845434
Hyp_T2h.Control	LOC101849895
Hyp_T2h.Control	LOC101851309
Hyp_T2h.Control	LOC101860777
Hyp_T2h.Control	LOC101862080
Hyp_T2h.Control	LOC101862761
Hyp_T2h.Control	LOC106013602
Hyp_T2h.Control	LOC101855304
Hyp_T2h.Control	LOC101857452
Hyp_T2h.Control	LOC101861086
Hyp_T2h.Control	LOC101862228
Hyp_T2h.Control	LOC106013612
Hyp_T2h.Control	LOC101857453
Hyp_T2h.Control	LOC101860778
Hyp_T2h.Control	LOC101862914
Hyp_T2h.Control	LOC101847780
Hyp_T2h.Control	LOC101851617
Hyp_T2h.Control	LOC106013636
Hyp_T2h.Control	LOC101849174
Hyp_T2h.Control	LOC101852891
Hyp_T2h.Control	LOC101853830
Hyp_T2h.Control	LOC101855155
Hyp_T2h.Control	LOC101864429
Hyp_T2h.Control	LOC101845371
Hyp_T2h.Control	LOC101846323
Hyp_T2h.Control	LOC101847301
Hyp_T2h.Control	LOC101853748
Hyp_T2h.Control	LOC101854130
Hyp_T2h.Control	LOC101862987
Hyp_T2h.Control	LOC101862764
Hyp_T2h.Control	LOC101863474
Hyp_T2h.Control	LOC101851908
Hyp_T2h.Control	LOC101853987
Hyp_T2h.Control	LOC101854991
Hyp_T2h.Control	LOC101864576
Hyp_T2h.Control	LOC101845288
Hyp_T2h.Control	LOC118478895
Hyp_T2h.Control	LOC101856068
Hyp_T2h.Control	LOC101856307
Hyp_T2h.Control	LOC101858148
Hyp_T2h.Control	LOC106013690
Hyp_T2h.Control	LOC101861090
Hyp_T2h.Control	LOC101861333
Hyp_T2h.Control	LOC101845817
Hyp_T2h.Control	LOC101850924
Hyp_T2h.Control	LOC101851461
Hyp_T2h.Control	LOC101853277
Hyp_T2h.Control	LOC101855918
Hyp_T2h.Control	LOC101861925
Hyp_T2h.Control	LOC101852743
Hyp_T2h.Control	LOC101859682
Hyp_T2h.Control	LOC101848713
Hyp_T2h.Control	LOC101850863
Hyp_T2h.Control	LOC101856485
Hyp_T2h.Control	LOC101850384
Hyp_T2h.Control	LOC101851551
Hyp_T2h.Control	LOC101851463
Hyp_T2h.Control	LOC101858593
Hyp_T2h.Control	LOC101860381
Hyp_T2h.Control	LOC101862765
Hyp_T2h.Control	LOC101854063
Hyp_T2h.Control	LOC101855693
Hyp_T2h.Control	LOC101861015
Hyp_T2h.Control	LOC101861706
Hyp_T2h.Control	LOC101844970
Hyp_T2h.Control	LOC100533326
Hyp_T2h.Control	LOC101859298
Hyp_T2h.Control	LOC101861412
Hyp_T2h.Control	LOC101861863
Hyp_T2h.Control	LOC101845378
Hyp_T2h.Control	LOC101847240
Hyp_T2h.Control	LOC101848403
Hyp_T2h.Control	LOC118478958
Hyp_T2h.Control	LOC101853517
Hyp_T2h.Control	LOC106013827
Hyp_T2h.Control	LOC101859376
Hyp_T2h.Control	LOC101861413
Hyp_T2h.Control	LOC101862009
Hyp_T2h.Control	LOC101862239
Hyp_T2h.Control	LOC101864355
Hyp_T2h.Control	LOC101863868
Hyp_T2h.Control	LOC101845745
Hyp_T2h.Control	LOC101861018
Hyp_T2h.Control	LOC101846185
Hyp_T2h.Control	LOC106013872
Hyp_T2h.Control	LOC101851240
Hyp_T2h.Control	LOC101857999
Hyp_T2h.Control	LOC101858237
Hyp_T2h.Control	LOC101860945
Hyp_T2h.Control	LOC101845822
Hyp_T2h.Control	LOC101845380
Hyp_T2h.Control	LOC101852303
Hyp_T2h.Control	LOC101848408
Hyp_T2h.Control	LOC101850460
Hyp_T2h.Control	LOC101856632
Hyp_T2h.Control	LOC101856864
Hyp_T2h.Control	LOC100533437
Hyp_T2h.Control	LOC101853907
Hyp_T2h.Control	LOC101845667
Hyp_T2h.Control	LOC101851999
Hyp_T2h.Control	LOC101856711
Hyp_T2h.Control	LOC101861262
Hyp_T2h.Control	LOC101855319
Hyp_T2h.Control	LOC101855926
Hyp_T2h.Control	LOC101861866
Hyp_T2h.Control	LOC100533401
Hyp_T2h.Control	LOC101849273
Hyp_T2h.Control	LOC101863877
Hyp_T2h.Control	LOC101850392
Hyp_T2h.Control	LOC101856240
Hyp_T2h.Control	LOC101858689
Hyp_T2h.Control	LOC106014078
Hyp_T2h.Control	LOC106014134
Hyp_T2h.Control	LOC101857090
Hyp_T2h.Control	LOC106014153
Hyp_T6h.Control	LOC101853981
Hyp_T6h.Control	LOC101859745
Hyp_T6h.Control	LOC101860211
Hyp_T6h.Control	LOC101862382
Hyp_T6h.Control	LOC101845657
Hyp_T6h.Control	LOC101862459
Hyp_T6h.Control	LOC101847916
Hyp_T6h.Control	LOC101848702
Hyp_T6h.Control	LOC101850373
Hyp_T6h.Control	LOC101851775
Hyp_T6h.Control	LOC101851991
Hyp_T6h.Control	LOC101848559
Hyp_T6h.Control	LOC101851776
Hyp_T6h.Control	LOC101857373
Hyp_T6h.Control	LOC101849014
Hyp_T6h.Control	LOC101860135
Hyp_T6h.Control	LOC101846543
Hyp_T6h.Control	LOC101848250
Hyp_T6h.Control	LOC101856852
Hyp_T6h.Control	LOC101849171
Hyp_T6h.Control	LOC101849172
Hyp_T6h.Control	LOC101851543
Hyp_T6h.Control	LOC101852288
Hyp_T6h.Control	LOC101856141
Hyp_T6h.Control	LOC101857156
Hyp_T6h.Control	LOC101854990
Hyp_T6h.Control	LOC101858144
Hyp_T6h.Control	LOC101863632
Hyp_T6h.Control	LOC101863942
Hyp_T6h.Control	LOC101849508
Hyp_T6h.Control	LOC101853986
Hyp_T6h.Control	LOC101863223
Hyp_T6h.Control	LOC101845589
Hyp_T6h.Control	LOC101851994
Hyp_T6h.Control	LOC106011730
Hyp_T6h.Control	LOC101859213
Hyp_T6h.Control	LOC101863788
Hyp_T6h.Control	LOC101846703
Hyp_T6h.Control	LOC101847462
Hyp_T6h.Control	LOC101852137
Hyp_T6h.Control	LOC101847392
Hyp_T6h.Control	LOC101849018
Hyp_T6h.Control	LOC101853898
Hyp_T6h.Control	LOC118477810
Hyp_T6h.Control	LOC101855839
Hyp_T6h.Control	LOC101856773
Hyp_T6h.Control	LOC101863476
Hyp_T6h.Control	LOC101863859
Hyp_T6h.Control	LOC101847078
Hyp_T6h.Control	LOC118477858
Hyp_T6h.Control	LOC101847627
Hyp_T6h.Control	LOC101848934
Hyp_T6h.Control	LOC101857918
Hyp_T6h.Control	LOC101863861
Hyp_T6h.Control	LOC101847784
Hyp_T6h.Control	LOC101851315
Hyp_T6h.Control	LOC101852294
Hyp_T6h.Control	LOC106012362
Hyp_T6h.Control	LOC101854132
Hyp_T6h.Control	LOC106012355
Hyp_T6h.Control	LOC101858229
Hyp_T6h.Control	LOC101861094
Hyp_T6h.Control	LOC101862848
Hyp_T6h.Control	LOC101864497
Hyp_T6h.Control	LOC101846049
Hyp_T6h.Control	LOC100533439
Hyp_T6h.Control	LOC101861096
Hyp_T6h.Control	LOC106012541
Hyp_T6h.Control	LOC101847548
Hyp_T6h.Control	LOC101855994
Hyp_T6h.Control	LOC101850223
Hyp_T6h.Control	LOC101857532
Hyp_T6h.Control	LOC101858540
Hyp_T6h.Control	LOC118478240
Hyp_T6h.Control	LOC101847394
Hyp_T6h.Control	LOC101856624
Hyp_T6h.Control	LOC101848163
Hyp_T6h.Control	LOC101849343
Hyp_T6h.Control	LOC101854223
Hyp_T6h.Control	LOC100533321
Hyp_T6h.Control	LOC101846399
Hyp_T6h.Control	LOC101856625
Hyp_T6h.Control	LOC101861484
Hyp_T6h.Control	LOC101863402
Hyp_T6h.Control	LOC101846552
Hyp_T6h.Control	LOC101849663
Hyp_T6h.Control	LOC101846626
Hyp_T6h.Control	LOC101862010
Hyp_T6h.Control	LOC101859684
Hyp_T6h.Control	LOC101861864
Hyp_T6h.Control	LOC101863953
Hyp_T6h.Control	LOC118478706
Hyp_T6h.Control	LOC101849268
Hyp_T6h.Control	LOC101853283
Hyp_T6h.Control	LOC101855924
Hyp_T6h.Control	LOC101853219
Hyp_T6h.Control	LOC101855846
Hyp_T6h.Control	LOC101863718
Hyp_T6h.Control	LOC101846554
Hyp_T6h.Control	LOC101850388
Hyp_T6h.Control	LOC101863719
Hyp_T6h.Control	LOC101852899
Hyp_T6h.Control	LOC101857310
Hyp_T6h.Control	LOC101859379
Hyp_T6h.Control	His.H4
Hyp_T6h.Control	LOC101850133
Hyp_T6h.Control	LOC101859147
Hyp_T6h.Control	LOC101856239
Hyp_T6h.Control	LOC101853221
Hyp_T6h.Control	LOC101853600
Hyp_T6h.Control	LOC101854142
Hyp_T6h.Control	LOC101860474
Hyp_T6h.Control	LOC101860074
Hyp_T6h.Control	LOC101858918
Hyp_T6h.Control	LOC101861266
Hyp_T6h.Control	LOC101848268
Hyp_T6h.Control	LOC101855851
Hyp_T6h.Control	LOC101856320
Hyp_T6h.Control	LOC100533258
Hyp_T6h.Control	LOC101858606
Hyp_T6h.Control	LOC101860479
Hyp_T6h.Control	LOC101863652
Hyp_T6h.Control	LOC101864367
Hyp_T6h.Control	LOC101850937
Hyp_T6h.Control	LOC101852602
Hyp_T6h.Control	LOC101856716
Hyp_T6h.Control	LOC101862563
Hyp_T6h.Control	LOC101846269
Hyp_T6h.Control	LOC101847408
Hyp_T6h.Control	LOC101858694
Hyp_T6h.Control	LOC101857772
Hyp_T6h.Control	LOC101858006
Hyp_T6h.Control	LOC101861716
Hyp_T6h.Control	LOC101862331
Hyp_T6h.Control	LOC101861025
Hyp_T6h.Control	LOC101849113
Hyp_T6h.Control	LOC101853766
Hyp_T6h.Control	LOC101860555
Hyp_T6h.Control	LOC101861189
Hyp_T6h.Control	LOC101848570
Hyp_T6h.Control	LOC101855930
Hyp_T6h.Control	LOC101850311
Hyp_T6h.Control	LOC100533381
Hyp_T6h.Control	LOC101861341
Hyp_T6h.Control	LOC101862014
Hyp_T6h.Control	LOC101850234
Hyp_T6h.Control	LOC101857317
Hyp_T6h.Control	LOC101853767
Hyp_T6h.Control	LOC101851712
Hyp_T6h.Control	LOC100533263
Hyp_T6h.Control	LOC100856795
Hyp_T6h.Control	LOC101851563
Hyp_T6h.Control	LOC101857391
Hyp_T6h.Control	LOC101860149
Hyp_T6h.Control	LOC101858608
Hyp_T6h.Control	LOC101845757
Hyp_T6h.Control	LOC118477298
Hyp_T6h.Control	LOC101860391
Hyp_T6h.Control	LOC101848950
Hyp_T6h.Control	LOC101851928
Hyp_T6h.Control	LOC101861792
Hyp_T6h.Control	LOC101862170
Hyp_T6h.Control	LOC101853298
Hyp_T6h.Control	LOC101850066
Hyp_T6h.Control	LOC101862015
Hyp_T6h.Control	LOC101864208
Hyp_T6h.Control	LOC101845452
Hyp_T6h.Control	LOC101845676
Hyp_T6h.Control	LOC101859915
Hyp_T6h.Control	LOC101861427
Hyp_T6h.Control	LOC101855932
Hyp_T6h.Control	LOC101858475
Hyp_T6h.Control	LOC101863006
Hyp_T6h.Control	LOC101846723
Hyp_T6h.Control	LOC101851022
Hyp_T6h.Control	LOC101862711
Hyp_T6h.Control	LOC118477345
Hyp_T6h.Control	LOC101851482
