contrast	gene
Recovery.Control	LOC101854284
Recovery.Control	LOC106013087
Recovery.Control	LOC101857365
Recovery.Control	LOC101856924
Recovery.Control	LOC101857827
Recovery.Control	LOC118478541
Recovery.Control	LOC101859887
Recovery.Control	LOC106013092
Recovery.Control	LOC106013095
Recovery.Control	LOC101862754
Recovery.Control	LOC101863697
Recovery.Control	LOC101846687
Recovery.Control	LOC101848778
Recovery.Control	LOC101849727
Recovery.Control	LOC101849961
Recovery.Control	LOC106013099
Recovery.Control	LOC101851531
Recovery.Control	LOC101852272
Recovery.Control	LOC101855595
Recovery.Control	LOC101854441
Recovery.Control	LOC101854668
Recovery.Control	LOC101855371
Recovery.Control	LOC118478548
Recovery.Control	LOC101857902
Recovery.Control	LOC101859666
Recovery.Control	LOC106013109
Recovery.Control	LOC101861539
Recovery.Control	LOC101861910
Recovery.Control	LOC101863056
Recovery.Control	LOC106013111
Recovery.Control	LOC101845879
Recovery.Control	LOC101846093
Recovery.Control	LOC101849001
Recovery.Control	LOC118478552
Recovery.Control	LOC101849962
Recovery.Control	LOC101850439
Recovery.Control	LOC101851221
Recovery.Control	LOC101852122
Recovery.Control	LOC100533212
Recovery.Control	LOC101855596
Recovery.Control	LOC101855824
Recovery.Control	LOC101856214
Recovery.Control	LOC101856464
Recovery.Control	LOC101857279
Recovery.Control	LOC101857517
Recovery.Control	LOC101845880
Recovery.Control	LOC101862681
Recovery.Control	LOC101846310
Recovery.Control	LOC106013116
Recovery.Control	LOC101846769
Recovery.Control	LOC101847993
Recovery.Control	LOC101852506
Recovery.Control	LOC101853119
Recovery.Control	LOC101857144
Recovery.Control	LOC106013121
Recovery.Control	LOC101856376
Recovery.Control	LOC106013120
Recovery.Control	LOC101859970
Recovery.Control	LOC101859131
Recovery.Control	LOC101861540
Recovery.Control	LOC101863846
Recovery.Control	LOC101845356
Recovery.Control	LOC101847612
Recovery.Control	LOC101849002
Recovery.Control	LOC106013129
Recovery.Control	LOC101853494
Recovery.Control	LOC101853120
Recovery.Control	LOC101854442
Recovery.Control	LOC106013132
Recovery.Control	LOC101856465
Recovery.Control	myomod1
Recovery.Control	LOC101857145
Recovery.Control	LOC101859044
Recovery.Control	LOC101861614
Recovery.Control	LOC101847454
Recovery.Control	LOC101847688
Recovery.Control	LOC101846311
Recovery.Control	LOC101848384
Recovery.Control	LOC101849408
Recovery.Control	LOC106013145
Recovery.Control	LOC101851442
Recovery.Control	LOC101852960
Recovery.Control	LOC101854286
Recovery.Control	LOC101854982
Recovery.Control	LOC101853583
Recovery.Control	LOC101856130
Recovery.Control	LOC101856377
Recovery.Control	LOC101856986
Recovery.Control	LOC101857367
Recovery.Control	LOC101858304
Recovery.Control	LOC101857829
Recovery.Control	LOC101860281
Recovery.Control	LOC118477113
Recovery.Control	LOC101845804
Recovery.Control	LOC101864649
Recovery.Control	LOC101845128
Recovery.Control	LOC101847763
Recovery.Control	LOC118478573
Recovery.Control	LOC106013158
Recovery.Control	LOC101850115
Recovery.Control	LOC101853584
Recovery.Control	LOC101858063
Recovery.Control	LOC101855053
Recovery.Control	LOC106013167
Recovery.Control	LOC101855751
Recovery.Control	LOC101858516
Recovery.Control	LOC101858970
Recovery.Control	LOC101859669
Recovery.Control	LOC101861001
Recovery.Control	LOC101845497
Recovery.Control	LOC101862833
Recovery.Control	LOC118478585
Recovery.Control	LOC101846249
Recovery.Control	LOC101847145
Recovery.Control	LOC101850035
Recovery.Control	LOC101851443
Recovery.Control	LOC101852123
Recovery.Control	LOC101853412
Recovery.Control	LOC101854900
Recovery.Control	LOC106013175
Recovery.Control	LOC101855140
Recovery.Control	LOC118478587
Recovery.Control	LOC101855374
Recovery.Control	LOC101854120
Recovery.Control	LOC101855598
Recovery.Control	LOC101856052
Recovery.Control	LOC106013183
Recovery.Control	LOC101858517
Recovery.Control	LOC101847613
Recovery.Control	LOC101849496
Recovery.Control	LOC101848691
Recovery.Control	LOC106013188
Recovery.Control	LOC101857602
Recovery.Control	LOC101856379
Recovery.Control	LOC101859132
Recovery.Control	LOC101858518
Recovery.Control	LOC101858306
Recovery.Control	LOC101858895
Recovery.Control	LOC101859599
Recovery.Control	LOC101860050
Recovery.Control	LOC101860772
Recovery.Control	LOC101861002
Recovery.Control	LOC101862303
Recovery.Control	LOC101861237
Recovery.Control	LOC101862531
Recovery.Control	LOC106013199
Recovery.Control	LOC101850513
Recovery.Control	LOC101854983
Recovery.Control	LOC101855217
Recovery.Control	LOC118477195
Recovery.Control	LOC101853646
Recovery.Control	LOC101853886
Recovery.Control	LOC101858065
Recovery.Control	LOC101859817
Recovery.Control	LOC101861159
Recovery.Control	LOC101862377
Recovery.Control	LOC101864334
Recovery.Control	LOC101864557
Recovery.Control	LOC106013215
Recovery.Control	LOC106013217
Recovery.Control	LOC101850117
Recovery.Control	LOC101850602
Recovery.Control	LOC101851833
Recovery.Control	LOC101851224
Recovery.Control	LOC101853496
Recovery.Control	LOC101855978
Recovery.Control	LOC101856216
Recovery.Control	LOC101857146
Recovery.Control	LOC101859737
Recovery.Control	LOC101858520
Recovery.Control	LOC101864020
Recovery.Control	LOC101864483
Recovery.Control	LOC101846033
Recovery.Control	LOC101846921
Recovery.Control	LOC101849005
Recovery.Control	LOC106013232
Recovery.Control	LOC101850205
Recovery.Control	LOC101848551
Recovery.Control	LOC101848780
Recovery.Control	LOC101851372
Recovery.Control	LOC101851611
Recovery.Control	LOC101851834
Recovery.Control	LOC106013234
Recovery.Control	LOC101853413
Recovery.Control	LOC101853034
Recovery.Control	LOC106013235
Recovery.Control	LOC101855141
Recovery.Control	LOC101856054
Recovery.Control	LOC118478612
Recovery.Control	LOC101863544
Recovery.Control	LOC101847690
Recovery.Control	LOC101850676
Recovery.Control	LOC101849246
Recovery.Control	LOC106013245
Recovery.Control	LOC100533335
Recovery.Control	LOC101852652
Recovery.Control	LOC101853733
Recovery.Control	LOC101857442
Recovery.Control	LOC101857905
Recovery.Control	LOC101858812
Recovery.Control	LOC101859274
Recovery.Control	LOC101860126
Recovery.Control	LOC101860606
Recovery.Control	LOC101845499
Recovery.Control	LOC101846535
Recovery.Control	LOC118478619
Recovery.Control	LOC101849885
Recovery.Control	LOC101852653
Recovery.Control	LOC101852882
Recovery.Control	LOC101858670
Recovery.Control	LOC101859670
Recovery.Control	LOC101863218
Recovery.Control	LOC101863468
Recovery.Control	LOC101863934
Recovery.Control	LOC101862218
Recovery.Control	LOC101862978
Recovery.Control	LOC101864181
Recovery.Control	LOC101848386
Recovery.Control	LOC106013270
Recovery.Control	LOC101850207
Recovery.Control	LOC101852729
Recovery.Control	LOC101853414
Recovery.Control	LOC101854446
Recovery.Control	LOC101854050
Recovery.Control	LOC101855526
Recovery.Control	LOC101857748
Recovery.Control	LOC101856133
Recovery.Control	LOC101856382
Recovery.Control	LOC101856929
Recovery.Control	LOC101857518
Recovery.Control	LOC101860128
Recovery.Control	LOC101860850
Recovery.Control	LOC101858671
Recovery.Control	LOC101862219
Recovery.Control	LOC101863849
Recovery.Control	LOC101846536
Recovery.Control	LOC101850514
Recovery.Control	LOC106013283
Recovery.Control	LOC101852511
Recovery.Control	LOC101853126
Recovery.Control	LOC101855754
Recovery.Control	LOC101853734
Recovery.Control	LOC118478632
Recovery.Control	LOC101861078
Recovery.Control	LOC101862532
Recovery.Control	LOC101862757
Recovery.Control	LOC118478635
Recovery.Control	LOC101862902
Recovery.Control	LOC101863618
Recovery.Control	LOC101864023
Recovery.Control	LOC101845654
Recovery.Control	LOC101845884
Recovery.Control	LOC101852731
Recovery.Control	LOC101854673
Recovery.Control	LOC101857906
Recovery.Control	LOC101856693
Recovery.Control	LOC101859276
Recovery.Control	LOC101859517
Recovery.Control	LOC101859974
Recovery.Control	LOC101860202
Recovery.Control	LOC106013295
Recovery.Control	LOC101862903
Recovery.Control	LOC101863138
Recovery.Control	LOC101845043
Recovery.Control	LOC101845655
Recovery.Control	LOC101848240
Recovery.Control	LOC101848694
Recovery.Control	LOC101850038
Recovery.Control	LOC101853736
Recovery.Control	LOC101853974
Recovery.Control	LOC101854829
Recovery.Control	LOC101855295
Recovery.Control	LOC101858742
Recovery.Control	LOC101859819
Recovery.Control	LOC101861079
Recovery.Control	LOC101861468
Recovery.Control	LOC101862979
Recovery.Control	LOC101863620
Recovery.Control	LOC101864259
Recovery.Control	LOC101848387
Recovery.Control	LOC118478650
Recovery.Control	LOC101848616
Recovery.Control	LOC101849796
Recovery.Control	LOC101852359
Recovery.Control	LOC106013312
Recovery.Control	LOC101853737
Recovery.Control	LOC101854207
Recovery.Control	LOC118478652
Recovery.Control	LOC101855378
Recovery.Control	LOC101857835
Recovery.Control	LOC101858445
Recovery.Control	LOC101859518
Recovery.Control	LOC101860611
Recovery.Control	LOC101861913
Recovery.Control	LOC106013318
Recovery.Control	LOC101848079
Recovery.Control	LOC101848324
Recovery.Control	LOC101848553
Recovery.Control	LOC101849008
Recovery.Control	LOC101850040
Recovery.Control	LOC101854604
Recovery.Control	LOC101857681
Recovery.Control	LOC118478663
Recovery.Control	LOC101862379
Recovery.Control	LOC101861161
Recovery.Control	LOC101861991
Recovery.Control	LOC118478667
Recovery.Control	LOC101846842
Recovery.Control	LOC101848325
Recovery.Control	LOC118478668
Recovery.Control	LOC101850849
Recovery.Control	LOC101850444
Recovery.Control	LOC101852578
Recovery.Control	LOC101855058
Recovery.Control	LOC101856695
Recovery.Control	LOC101857148
Recovery.Control	LOC106013336
Recovery.Control	LOC101859134
Recovery.Control	LOC101864338
Recovery.Control	LOC101847534
Recovery.Control	LOC101846693
Recovery.Control	LOC101847768
Recovery.Control	LOC101850118
Recovery.Control	LOC101850368
Recovery.Control	LOC101850603
Recovery.Control	LOC101849086
Recovery.Control	LOC106013341
Recovery.Control	LOC101851770
Recovery.Control	LOC101852437
Recovery.Control	LOC101858446
Recovery.Control	LOC101864339
Recovery.Control	LOC101848151
Recovery.Control	LOC101846539
Recovery.Control	LOC101850994
Recovery.Control	LOC101851898
Recovery.Control	LOC101852803
Recovery.Control	LOC101854366
Recovery.Control	LOC101856845
Recovery.Control	LOC101857283
Recovery.Control	LOC101855906
Recovery.Control	LOC101856612
Recovery.Control	LOC101857983
Recovery.Control	LOC101859741
Recovery.Control	LOC101861692
Recovery.Control	LOC101863140
Recovery.Control	LOC101862147
Recovery.Control	LOC106013368
Recovery.Control	LOC101864100
Recovery.Control	LOC101862904
Recovery.Control	LOC101845432
Recovery.Control	LOC106013370
Recovery.Control	LOC101845201
Recovery.Control	LOC118478682
Recovery.Control	LOC106013371
Recovery.Control	LOC101849887
Recovery.Control	LOC101850369
Recovery.Control	LOC101850995
Recovery.Control	LOC101854291
Recovery.Control	LOC101854533
Recovery.Control	LOC101854755
Recovery.Control	LOC101855148
Recovery.Control	LOC101857446
Recovery.Control	LOC101859742
Recovery.Control	LOC106013377
Recovery.Control	LOC118478688
Recovery.Control	LOC106013378
Recovery.Control	LOC101864026
Recovery.Control	LOC101862686
Recovery.Control	LOC101864261
Recovery.Control	LOC101863061
Recovery.Control	LOC101863302
Recovery.Control	LOC101845580
Recovery.Control	LOC101846169
Recovery.Control	LOC101846773
Recovery.Control	LOC118478693
Recovery.Control	LOC101847914
Recovery.Control	LOC101848152
Recovery.Control	LOC101849653
Recovery.Control	LOC101851536
Recovery.Control	LOC101852056
Recovery.Control	LOC101854756
Recovery.Control	LOC101854984
Recovery.Control	LOC101853197
Recovery.Control	LOC101853353
Recovery.Control	LOC101854606
Recovery.Control	LOC101856471
Recovery.Control	LOC101855982
Recovery.Control	LOC101856934
Recovery.Control	LOC101858308
Recovery.Control	LOC101857150
Recovery.Control	LOC101862687
Recovery.Control	LOC101846170
Recovery.Control	LOC101847380
Recovery.Control	LOC101848696
Recovery.Control	LOC101849164
Recovery.Control	LOC101849413
Recovery.Control	LOC101850913
Recovery.Control	LOC118478703
Recovery.Control	LOC101853977
Recovery.Control	LOC101854831
Recovery.Control	LOC101857837
Recovery.Control	LOC101856297
Recovery.Control	LOC101858974
Recovery.Control	LOC101864262
Recovery.Control	LOC101864486
Recovery.Control	LOC101863547
Recovery.Control	LOC106013402
Recovery.Control	LOC118478707
Recovery.Control	LOC101849799
Recovery.Control	LOC101850042
Recovery.Control	LOC101851374
Recovery.Control	LOC118478708
Recovery.Control	LOC101853978
Recovery.Control	LOC118478709
Recovery.Control	LOC101863063
Recovery.Control	LOC101862075
Recovery.Control	LOC101847153
Recovery.Control	LOC101848697
Recovery.Control	LOC101847769
Recovery.Control	LOC101850759
Recovery.Control	LOC101852282
Recovery.Control	LOC101852733
Recovery.Control	LOC101854534
Recovery.Control	LOC101854757
Recovery.Control	LOC101856136
Recovery.Control	LOC100533331
Recovery.Control	LOC101864568
Recovery.Control	LOC101845886
Recovery.Control	LOC101850371
Recovery.Control	LOC106013425
Recovery.Control	LOC101851450
Recovery.Control	LOC101850852
Recovery.Control	LOC101851899
Recovery.Control	LOC101854054
Recovery.Control	LOC118478728
Recovery.Control	LOC101858311
Recovery.Control	LOC106013432
Recovery.Control	LOC101855680
Recovery.Control	LOC101858745
Recovery.Control	LOC101856698
Recovery.Control	LOC101859444
Recovery.Control	LOC101859674
Recovery.Control	LOC101860374
Recovery.Control	LOC101862616
Recovery.Control	LOC101864343
Recovery.Control	LOC118478729
Recovery.Control	LOC101845280
Recovery.Control	LOC118478731
Recovery.Control	LOC101863854
Recovery.Control	LOC101846467
Recovery.Control	LOC101847536
Recovery.Control	LOC101847771
Recovery.Control	LOC101848390
Recovery.Control	LOC101849968
Recovery.Control	LOC101849251
Recovery.Control	LOC101852213
Recovery.Control	LOC101851537
Recovery.Control	LOC101852885
Recovery.Control	LOC101854123
Recovery.Control	LOC106013436
Recovery.Control	LOC101856699
Recovery.Control	LOC101857151
Recovery.Control	LOC101858072
Recovery.Control	LOC101859366
Recovery.Control	LOC101859602
Recovery.Control	LOC118478742
Recovery.Control	LOC101860452
Recovery.Control	LOC101863143
Recovery.Control	LOC118478744
Recovery.Control	LOC101848002
Recovery.Control	LOC101848245
Recovery.Control	LOC118478751
Recovery.Control	LOC101848925
Recovery.Control	LOC118478753
Recovery.Control	LOC106013444
Recovery.Control	LOC101851614
Recovery.Control	LOC101853587
Recovery.Control	LOC101855061
Recovery.Control	LOC101855605
Recovery.Control	LOC101854678
Recovery.Control	LOC106013446
Recovery.Control	LOC101857839
Recovery.Control	LOC101858366
Recovery.Control	LOC101863937
Recovery.Control	LOC101847155
Recovery.Control	LOC101850518
Recovery.Control	LOC101850760
Recovery.Control	LOC101851451
Recovery.Control	LOC101852127
Recovery.Control	LOC101852363
Recovery.Control	LOC106013459
Recovery.Control	LOC101854212
Recovery.Control	LOC101855062
Recovery.Control	LOC101855908
Recovery.Control	LOC101855681
Recovery.Control	LOC101856386
Recovery.Control	LOC118478767
Recovery.Control	LOC101861471
Recovery.Control	LOC101861916
Recovery.Control	LOC101863306
Recovery.Control	LOC101863550
Recovery.Control	LOC101862839
Recovery.Control	LOC118478770
Recovery.Control	LOC101845583
Recovery.Control	LOC101845809
Recovery.Control	LOC101847620
Recovery.Control	LOC101846612
Recovery.Control	LOC101848082
Recovery.Control	LOC101849503
Recovery.Control	LOC101848326
Recovery.Control	LOC101849969
Recovery.Control	LOC101850916
Recovery.Control	LOC101852966
Recovery.Control	LOC118478772
Recovery.Control	LOC101853651
Recovery.Control	LOC106013475
Recovery.Control	LOC118478775
Recovery.Control	LOC118478777
Recovery.Control	LOC101860933
Recovery.Control	LOC101861166
Recovery.Control	LOC106013483
Recovery.Control	LOC101864423
Recovery.Control	LOC101846776
Recovery.Control	LOC106013490
Recovery.Control	LOC101846388
Recovery.Control	LOC118478779
Recovery.Control	LOC101848003
Recovery.Control	LOC101848701
Recovery.Control	LOC101848927
Recovery.Control	LOC106013492
Recovery.Control	LOC101851452
Recovery.Control	LOC101851682
Recovery.Control	LOC101852657
Recovery.Control	LOC101855063
Recovery.Control	LOC101855984
Recovery.Control	LOC118478782
Recovery.Control	LOC101858368
Recovery.Control	LOC101859445
Recovery.Control	LOC101845134
Recovery.Control	LOC101845365
Recovery.Control	LOC101846926
Recovery.Control	LOC101847773
Recovery.Control	LOC101848621
Recovery.Control	LOC101849090
Recovery.Control	LOC101849568
Recovery.Control	LOC106013512
Recovery.Control	LOC101852967
Recovery.Control	LOC106013517
Recovery.Control	LOC101855684
Recovery.Control	LOC101856764
Recovery.Control	LOC101856061
Recovery.Control	LOC101857840
Recovery.Control	LOC101858901
Recovery.Control	LOC101859138
Recovery.Control	LOC118478789
Recovery.Control	LOC106013522
Recovery.Control	LOC101862982
Recovery.Control	LOC118478791
Recovery.Control	LOC101845586
Recovery.Control	LOC101848788
Recovery.Control	LOC101850374
Recovery.Control	LOC101850855
Recovery.Control	LOC101851539
Recovery.Control	LOC106013530
Recovery.Control	LOC106013529
Recovery.Control	LOC101852738
Recovery.Control	LOC101853130
Recovery.Control	LOC101853589
Recovery.Control	LOC101853825
