"","AC169A","AC170A","AC174A","AC199A","AC200A","AC201A","AC202A","AC203A","AC204A","AC179A","AC183A","AC184A","AC176A","AC180A","AC205A","AC206A","AC207A","AC208A","AC209A","AC210A","AC163A","AC164A","AC172A","AC187A","AC188A","AC189A","AC190A","AC191A","AC192A","AC177A","AC181A","AC182A","AC178A","AC186A","AC193A","AC194A","AC195A","AC196A","AC197A","AC198A"
"LOC101847946",1.50043405331289,-0.0949546553493127,-0.146653145639658,-0.306372071132227,-0.17791030647445,-0.306372071132227,-0.306372071132227,-0.188409990254387,-0.306372071132227,-0.306372071132227,-0.238745978234575,-0.306372071132227,-0.306372071132227,-0.241896019412618,-0.232936325100776,-0.306372071132227,-0.306372071132227,-0.241310329297026,-0.228412242849073,-0.252899773578051,-0.166563775317691,5.37741904428152,2.3254483585115,-0.306372071132227,-0.306372071132227,-0.117963425133867,-0.306372071132227,-0.183678621728441,-0.244240089922409,-0.235306300890709,-0.208342937190549,-0.182967236916816,-0.235503756829315,-0.306372071132227,-0.246162020030517,-0.250648374779897,-0.306372071132227,-0.185843013060136,-0.306372071132227,-0.306372071132227
"LOC106011379",1.9051157648189,-0.357273421439059,-0.357273421439059,-0.357273421439059,-0.357273421439059,-0.357273421439059,-0.357273421439059,-0.357273421439059,-0.357273421439059,-0.357273421439059,-0.242958261702626,-0.357273421439059,-0.357273421439059,-0.357273421439059,-0.357273421439059,-0.357273421439059,-0.357273421439059,-0.357273421439059,-0.357273421439059,-0.357273421439059,4.36936595212498,3.24568215436056,1.39884357844474,-0.260119291321259,-0.357273421439059,-0.251111418282359,-0.357273421439059,-0.357273421439059,-0.252245509099205,-0.237143830494824,0.139851976105064,-0.252971644335561,0.12190982411972,-0.357273421439059,-0.25549434010358,-0.357273421439059,-0.357273421439059,-0.255402250593469,-0.357273421439059,-0.241487168064612
"LOC101853064",1.90495868950157,1.82920168108493,1.33030509141157,-0.376898141077246,-0.34078456929831,-0.383165393422198,-0.371520122559716,-0.398931109690666,-0.482320557047126,-0.201343064417662,-0.281746331631026,-0.318522267250982,-0.29188369784751,-0.480695771421812,-0.367404971841691,-0.443151642887476,-0.43171306534582,-0.480269968968239,-0.35753781544793,-0.372070955543143,2.62333154200278,3.50129705101302,2.34246837190573,-0.527570492862473,-0.470249732501897,-0.253620628916349,-0.486255599407497,-0.482970822829893,-0.48239993365342,-0.475904981479678,-0.242497928768862,-0.437853969067964,-0.373004615921165,-0.473452985851019,-0.396250601303625,-0.48705881954354,-0.474012616289218,-0.308505976970436,-0.302220305356065,-0.477772970497932
"LOC106011128",2.13316248818182,2.99710964867679,1.93251613004703,-0.401002315581063,-0.306521445968634,-0.434759071714451,-0.445794663502586,-0.38098081326509,-0.487764904759885,-0.336834818324115,0.0209112594634339,-0.278013525913177,-0.24390159061864,-0.365633739894826,-0.272243634965056,-0.167351551998355,-0.422959642278005,-0.424568495341549,-0.545709566097964,-0.545709566097964,2.70822396263038,2.4968681477535,1.45309382407447,-0.438696339503909,-0.398905731489729,-0.487241961654839,-0.439898255370957,-0.488597600539078,-0.545709566097964,-0.545709566097964,-0.226291896772073,-0.37338025245264,-0.347780724158046,-0.476409564678376,-0.48965580965816,-0.441955377350219,-0.408542829212943,-0.545709566097964,-0.545709566097964,-0.481941507273225
"LOC101855789",2.45544752310087,3.89818038239326,1.19124079716141,-0.444453780281945,-0.380853411383331,-0.355594542992393,-0.487445430584301,-0.4385055128453,-0.384155376703655,-0.301279151813688,-0.206879387768513,-0.368149115031623,-0.433646234370202,-0.433945990021515,-0.365577815393509,-0.391095818089357,-0.43274303888667,-0.433460009681658,-0.487445430584301,-0.398707428536785,2.23871625575891,2.34225307148344,0.719375288419015,-0.392066480344602,-0.356601832257796,-0.383223197271601,-0.487445430584301,-0.436542570307074,-0.435890998401664,-0.428478126450689,0.163277271549041,-0.38504943366472,-0.369838503121639,-0.178616251361276,-0.487445430584301,-0.348734087313562,-0.42631831672983,-0.487445430584301,-0.23024691096059,-0.430610114959262
"LOC101848329",1.98336510706395,1.87614301038924,0.680991528182321,-0.354683383886193,-0.531712291870864,-0.395980013143209,-0.470596397419574,-0.46453816128765,-0.531712291870864,-0.531712291870864,-0.0695918584569613,-0.449840206166011,-0.384024498400063,-0.384847377807899,-0.0298918061673957,-0.531712291870864,-0.456628683788244,-0.531712291870864,-0.442923019142439,-0.531712291870864,3.28978722042259,3.27136896449606,1.91354169626262,-0.400796704875801,-0.441915400437208,-0.317131692832315,-0.466989685631306,-0.461843858467336,-0.460949521527666,-0.127024506213361,0.0823430024143127,-0.461438756625495,-0.128148929494611,-0.19259718794004,-0.463138428049035,-0.531712291870864,-0.531712291870864,-0.531712291870864,-0.266942431072079,-0.219667393561439
"LOC101860672",1.60645415491524,2.51683836200174,1.01788816340233,-0.41267237192632,-0.46616371527057,-0.384137542178578,-0.46616371527057,-0.405271380954369,-0.27338940802772,4.01207401596846,-0.396346183626876,-0.317732098199508,-0.399225338723175,-0.333032889924586,-0.46616371527057,-0.406223352818723,-0.39810155912,-0.398993633062098,-0.385677581222671,-0.410958635890931,2.13193495610162,1.66097745586298,0.391869493917807,-0.347490713903923,-0.46616371527057,-0.271649644735042,-0.46616371527057,-0.402829036160931,-0.46616371527057,-0.392795042765272,-0.41556082023614,-0.46616371527057,-0.392998897307966,-0.389313035920694,-0.46616371527057,-0.351104844746424,-0.46616371527057,-0.46616371527057,-0.46616371527057,-0.324731722741956
"LOC101863248",2.23041223272546,1.8634362690282,1.44273592457922,-0.488947834020459,-0.240363637876939,-0.488947834020459,-0.411067923854977,-0.488947834020459,-0.488947834020459,-0.2718678166602,-0.39080124939619,-0.280288835015332,-0.394848645983447,-0.301798052177685,-0.169213215909509,-0.488947834020459,-0.488947834020459,-0.488947834020459,-0.37580377148433,-0.488947834020459,3.46770957281081,2.7075227359148,1.82291140444615,-0.488947834020459,-0.3745197641905,-0.306654635975262,-0.488947834020459,-0.310881314149544,-0.398774921607614,-0.282670572270204,-0.133270599176663,-0.399398353299333,-0.180391652129097,-0.488947834020459,-0.488947834020459,-0.488947834020459,-0.488947834020459,-0.488947834020459,-0.488947834020459,-0.488947834020459
"LOC101850591",3.87041423140108,2.37045034555848,1.77325836597923,-0.411714353193935,-0.166888087588001,-0.192256605158349,-0.51789184297977,-0.51789184297977,-0.390342905409798,-0.51789184297977,-0.102139510573593,-0.0759484689641402,-0.385022702894782,0.274881116041781,-0.367402185381824,-0.51789184297977,-0.51789184297977,-0.25123371582431,-0.51789184297977,-0.408312677726149,1.20113767903019,2.53960881675701,1.18525873445471,-0.400112024763484,-0.194744331145523,-0.3891917926771,-0.51789184297977,-0.51789184297977,-0.51789184297977,-0.51789184297977,-0.317003697917718,-0.391446942160932,-0.372663545722176,-0.51789184297977,-0.271118562556624,-0.51789184297977,-0.51789184297977,-0.51789184297977,-0.359089534867502,-0.51789184297977
"LOC101853858",2.83845897390949,3.01566772078614,1.04302746024343,-0.498485145544153,-0.360725481551801,-0.115075564387857,-0.498485145544153,-0.403610125715134,-0.498485145544153,-0.257883605181245,-0.280922794765747,-0.267217075909261,-0.394189919000888,-0.498485145544153,-0.38035874748395,-0.405093372342506,-0.392438982477728,-0.498485145544153,-0.498485145544153,-0.326457481976252,2.31265440433412,3.04433630897412,0.838397709249688,-0.498485145544153,-0.498485145544153,-0.296439721093286,-0.498485145544153,-0.399804761488112,-0.198654577682148,-0.384171014924316,-0.261955339762673,-0.399232606032675,-0.156495617653364,-0.259006406255515,-0.498485145544153,-0.408849785485551,-0.498485145544153,-0.498485145544153,-0.373833757798523,-0.388304091998635
"LOC106012273",2.70714222678909,3.27166437409756,1.30888122714469,-0.191732597767356,-0.242150684733872,-0.482251747658836,-0.482251747658836,-0.482251747658836,-0.482251747658836,-0.482251747658836,0.276126287834186,-0.482251747658836,-0.482251747658836,-0.482251747658836,-0.482251747658836,-0.482251747658836,-0.482251747658836,-0.482251747658836,-0.482251747658836,-0.182425051816689,3.43737217937777,0.51368001744397,0.876944464049335,-0.482251747658836,-0.482251747658836,-0.306179449847221,-0.482251747658836,-0.482251747658836,-0.482251747658836,-0.482251747658836,0.479658758774678,-0.309264680587949,0.312485471022187,-0.064864697017331,-0.482251747658836,-0.482251747658836,-0.482251747658836,-0.313295900950977,-0.482251747658836,-0.482251747658836
"LOC101848902",4.04018158227112,3.33070945468502,1.68610644140841,-0.463948050866993,-0.391894443429144,-0.129718099855115,-0.373652230594996,-0.463948050866993,-0.359215711846589,-0.21226031534503,-0.463948050866993,-0.101061741054852,-0.463948050866993,-0.355455096590907,-0.463948050866993,-0.366253065714159,-0.353015599633626,-0.463948050866993,-0.332766133554842,-0.463948050866993,1.30045299114937,0.372905112453147,1.4006951423211,-0.270526512652727,-0.1986067990478,-0.463948050866993,-0.463948050866993,-0.463948050866993,-0.463948050866993,-0.22478528715009,0.0309087244537021,-0.0486448590957549,-0.463948050866993,-0.338691451290991,-0.463948050866993,-0.463948050866993,-0.463948050866993,-0.463948050866993,-0.333553102172789,-0.348690185840578
"LOC101854518",2.4142077836729,2.29877122473809,1.6970159215015,-0.586540498383586,-0.252601945801746,-0.431638793889916,-0.586540498383586,-0.471548831448209,-0.586540498383586,-0.294923461112751,-0.0591549458224458,-0.586540498383586,-0.460131228849557,0.0419842452861668,-0.443367390789042,-0.36015265260791,-0.586540498383586,-0.586540498383586,-0.434547068943164,-0.586540498383586,1.86663936767542,3.15340976153734,2.2490655381944,-0.586540498383586,-0.432822182390204,-0.586540498383586,-0.475745459947338,-0.466936603945647,-0.586540498383586,-0.30943547204613,-0.108737231592346,-0.22564840097282,-0.0338703159691963,-0.441412415796561,-0.234377120579836,-0.369258446942291,-0.442913188779986,-0.351552488699122,-0.435458887138496,-0.319454324705234
"LOC101848672",1.82602071454493,3.26299567369594,1.59616628756431,-0.511431735008762,-0.312003630967642,-0.326417138754024,-0.26151330788192,-0.511431735008762,-0.511431735008762,-0.337278039967042,-0.196477082325554,-0.176635965943175,-0.360448503144774,-0.36128974391024,-0.511431735008762,-0.511431735008762,-0.357913755737655,-0.511431735008762,-0.148349829961785,-0.511431735008762,3.72090320945432,1.63934440587075,0.778796020247756,-0.377594957023495,-0.327830577981881,-0.36518596625218,-0.511431735008762,-0.511431735008762,-0.511431735008762,-0.180457490822327,-0.283156445763798,-0.224065386944218,-0.346404418176349,-0.338090752785031,-0.511431735008762,-0.511431735008762,-0.511431735008762,-0.37109689531611,-0.330979858140177,-0.192424008464717
"LOC101854420",2.8759050765043,1.44352416021445,0.425722965948666,-0.350990367350322,-0.369658995691497,-0.458562755785448,-0.458562755785448,-0.458562755785448,-0.458562755785448,-0.458562755785448,0.103056240037693,-0.309312965358018,-0.189333359289199,-0.32469809693176,-0.458562755785448,-0.338021233559771,-0.321688109507785,-0.458562755785448,-0.458562755785448,-0.458562755785448,4.04060452473465,2.63910558496428,0.547993837127881,-0.219908472649982,-0.13116991823585,-0.458562755785448,-0.340575833454013,-0.33119518046116,-0.458562755785448,-0.311016576454773,0.0502554884632953,-0.458562755785448,-0.458562755785448,-0.30401417626437,-0.333555133027398,-0.458562755785448,-0.458562755785448,-0.458562755785448,-0.29767419449902,-0.316351172693123
"LOC101852266",0.668553692769458,3.12300067454348,0.951224718518034,-0.367105774243591,-0.234564294750766,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,4.17671744267093,2.49173955390797,0.276015827348023,-0.189207833028018,-0.123060241083232,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.367105774243591,-0.127246313588157,-0.367105774243591
"LOC101850368",3.1340359652409,2.50995209226642,0.442277870178776,-0.482577745024488,-0.399926589066703,-0.329222526380239,-0.379001335889465,-0.368734115719157,-0.36244151321034,-0.19387211291258,-0.221517587593694,-0.0663186005659788,-0.482577745024488,-0.482577745024488,-0.482577745024488,-0.482577745024488,-0.482577745024488,-0.482577745024488,-0.482577745024488,-0.482577745024488,3.43030872525645,1.84869639570071,1.38895312955944,-0.149773164747268,-0.482577745024488,-0.24013685336011,-0.482577745024488,-0.482577745024488,-0.482577745024488,-0.482577745024488,0.179668513414727,-0.363481387141025,-0.209001489232612,-0.338898571775214,-0.250146079286865,-0.375021354295385,-0.482577745024488,-0.482577745024488,-0.482577745024488,-0.482577745024488
"LOC101859251",2.93689374250329,3.9514619058133,0.978511019642428,-0.489204195924102,-0.489204195924102,-0.332752277776313,-0.489204195924102,-0.489204195924102,-0.489204195924102,-0.194668735551153,0.0434592861939664,-0.489204195924102,-0.489204195924102,-0.235278257350588,-0.489204195924102,-0.260550722854038,-0.229568655665779,-0.489204195924102,0.124853955586723,-0.489204195924102,1.43791961607807,0.350213282626862,2.51115999652339,-0.262854263990246,-0.489204195924102,-0.241867699170492,-0.489204195924102,-0.489204195924102,-0.489204195924102,-0.209325978698543,-0.103136203548592,-0.246201658416623,-0.489204195924102,-0.489204195924102,-0.25207904123801,-0.489204195924102,-0.489204195924102,-0.251864490870256,-0.489204195924102,-0.219445097279456
"LOC101861078",3.43009981020919,2.17767678353015,0.425700135142352,-0.47667340549511,-0.154105363463971,-0.327046058968346,-0.375614808346253,-0.47667340549511,-0.359457534088902,-0.335829624493931,-0.221959291521304,-0.47667340549511,-0.232463264120761,-0.47667340549511,-0.47667340549511,-0.367333702746039,-0.47667340549511,-0.109090201696242,-0.47667340549511,-0.375971529118274,1.89297639991612,3.67113353135007,0.566775918732315,-0.368435232059027,-0.47667340549511,-0.47667340549511,-0.369650905880045,-0.361141988862136,-0.47667340549511,-0.47667340549511,-0.0151392009136836,-0.128069578993909,-0.34321042461728,-0.336486891892859,-0.363282633076096,-0.161847914278051,-0.47667340549511,-0.47667340549511,-0.184798752811545,-0.47667340549511
"LOC101863036",3.1248098163329,3.85696492575499,0.856496927823212,0.0251723664994279,-0.472143473377872,-0.472143473377872,-0.472143473377872,-0.358918714045647,-0.113694010270314,-0.472143473377872,-0.342322974520365,-0.334144706300777,-0.347676548931979,-0.348370047471542,-0.472143473377872,-0.360688834807858,-0.472143473377872,-0.347245709516706,-0.322485503134318,-0.472143473377872,1.94334199035827,2.1192341224176,0.458535011446533,-0.472143473377872,-0.320787120372861,-0.351581998930466,-0.472143473377872,-0.472143473377872,-0.472143473377872,-0.33571989263945,-0.189866532800994,-0.353694540038498,-0.0640098881690445,-0.329245360312881,-0.00980720432327669,-0.472143473377872,-0.472143473377872,-0.472143473377872,-0.472143473377872,-0.472143473377872
"LOC101860020",2.8622090310118,1.82871025077103,0.254484048121524,-0.357512728058317,-0.292989884539488,-0.304795606442292,-0.353985377407693,-0.456336154636028,-0.456336154636028,-0.313691482535401,-0.456336154636028,-0.0450026538946515,-0.456336154636028,-0.456336154636028,-0.316269708741208,-0.234860617195141,-0.456336154636028,-0.456336154636028,-0.456336154636028,-0.35434665936984,3.01025713371386,3.60899542994876,0.73255409210582,-0.346713999871298,-0.456336154636028,-0.456336154636028,-0.456336154636028,-0.222318849423332,-0.337829756120845,-0.320790042552627,-0.362849037480049,-0.220962001462869,-0.321166656845202,-0.456336154636028,-0.341495517470715,-0.350052491406812,-0.315825362297971,-0.456336154636028,-0.456336154636028,-0.195045387652642
"LOC106013150",1.25212222049286,3.74645949701696,2.49098554422783,-0.459557615263242,-0.459557615263242,-0.29020349974409,-0.459557615263242,-0.459557615263242,-0.459557615263242,-0.459557615263242,-0.171262163371617,-0.459557615263242,-0.459557615263242,-0.459557615263242,-0.146495146621483,-0.212047663639743,-0.178510583060992,-0.459557615263242,-0.459557615263242,-0.459557615263242,1.92449824796993,2.8721302060547,0.130950876317816,-0.459557615263242,-0.459557615263242,-0.191823897842501,-0.459557615263242,-0.459557615263242,-0.459557615263242,-0.156598543284736,-0.459557615263242,-0.459557615263242,-0.459557615263242,-0.459557615263242,-0.202877343684401,0.0155515484520099,-0.145501988027622,-0.459557615263242,-0.459557615263242,-0.167552160200349
"LOC101861830",4.08707403545723,2.47379974217007,1.47370416229254,-0.322155087113974,-0.0569842420963103,-0.475525892516633,-0.570876025032528,-0.287742389638351,-0.570876025032528,-0.570876025032528,0.240707722351736,-0.570876025032528,-0.415252939531881,0.357659930761998,-0.570876025032528,-0.15281520707205,-0.254404568976854,-0.102390711265773,-0.570876025032528,-0.31418665694531,1.44253866336521,1.47546687094617,1.75640984729416,-0.570876025032528,-0.570876025032528,-0.420135989239575,-0.570876025032528,-0.570876025032528,-0.421746291280236,-0.400303331410705,0.0173499722731873,-0.274678644682747,-0.230678508787965,-0.392208114931951,-0.426359325014744,-0.570876025032528,-0.570876025032528,-0.570876025032528,-0.384878695951841,-0.570876025032528
"LOC101861667",1.16074693696512,3.54333420853939,0.826531872748363,-0.333590807424524,-0.474247106569309,-0.258558039538816,-0.474247106569309,-0.474247106569309,-0.13631179552309,-0.474247106569309,-0.290660847513777,-0.279095511675445,-0.298231629535516,-0.474247106569309,-0.474247106569309,-0.474247106569309,-0.474247106569309,-0.474247106569309,-0.474247106569309,-0.329084512510644,2.18254062722089,3.57610978450767,1.21791140267384,-0.474247106569309,-0.0461645329076888,-0.303754539718889,-0.474247106569309,-0.474247106569309,-0.474247106569309,-0.281323068723655,-0.208124945615203,-0.306741999500185,0.102916891126097,-0.474247106569309,-0.474247106569309,-0.474247106569309,-0.474247106569309,-0.474247106569309,-0.0535073622077643,-0.474247106569309
"LOC101861625",3.68319684571681,2.3629443929492,-0.0123861140744295,-0.435161576770308,-0.180133180052002,-0.435161576770308,-0.328629791649094,-0.318069613881686,-0.435161576770308,-0.435161576770308,-0.300907045128489,-0.435161576770308,-0.435161576770308,-0.435161576770308,-0.289373445787476,-0.435161576770308,-0.435161576770308,-0.435161576770308,-0.435161576770308,-0.222850087037708,2.34037911617325,1.82158484004449,2.45223614212992,-0.206961182944912,-0.435161576770308,-0.435161576770308,-0.322342892820703,-0.435161576770308,-0.435161576770308,-0.152995291813413,-0.435161576770308,-0.435161576770308,-0.153779289629096,-0.435161576770308,-0.435161576770308,-0.435161576770308,-0.435161576770308,-0.435161576770308,-0.435161576770308,-0.163197136477563
"LOC106013913",2.95065198110256,1.40338113877481,0.731367398514203,-0.21476033956516,-0.277999658382989,-0.299765638570685,-0.57915800413489,-0.371750384249345,-0.57915800413489,-0.316166792552537,0.372074247156855,-0.57915800413489,-0.351156737397384,-0.57915800413489,-0.320920218135236,-0.170827857136183,-0.57915800413489,-0.57915800413489,-0.305011222210286,-0.203085900862702,4.33721947231476,1.16971566967893,0.638583028042186,-0.377049766418821,-0.301900087081486,-0.57915800413489,-0.57915800413489,-0.57915800413489,-0.57915800413489,-0.329254269791809,0.972085436052152,-0.57915800413489,-0.57915800413489,-0.317394078190206,-0.57915800413489,0.0087013729965028,-0.57915800413489,-0.155315954626328,-0.306655846092192,0.143447064518853
"LOC101846736",1.65184461946665,1.57274972788736,2.24454498500398,-0.188796043046222,-0.630595177628277,-0.0660319851022959,-0.630595177628277,-0.630595177628277,-0.276778749752419,-0.418026508878323,-0.630595177628277,-0.630595177628277,-0.630595177628277,-0.0808138509047558,-0.630595177628277,-0.630595177628277,-0.630595177628277,-0.630595177628277,-0.187424349788284,-0.326626288836982,2.94580202613348,3.00429188924815,1.53479238333302,-0.303877955587182,-0.406495117501469,-0.630595177628277,-0.630595177628277,-0.630595177628277,-0.453997292829934,0.581347315932571,0.623232853368121,-0.279841310264267,0.376550752810903,-0.419018490597429,-0.459459999558632,-0.313827976024489,-0.630595177628277,-0.45930515679031,-0.630595177628277,-0.435907813297098
"LOC101858146",2.3461258046086,4.21585878142987,0.97023449914981,-0.0796347915590247,-0.583739371357658,-0.39048487944428,-0.583739371357658,-0.583739371357658,-0.583739371357658,-0.583739371357658,0.732187103897163,-0.583739371357658,0.362505574240282,-0.2700818027985,-0.583739371357658,-0.583739371357658,-0.583739371357658,-0.583739371357658,0.174765206153458,-0.323611922656986,1.45664286173665,2.18126260055529,0.427028080273544,-0.583739371357658,-0.583739371357658,-0.278221295404115,-0.583739371357658,-0.583739371357658,-0.583739371357658,-0.238024705101828,-0.106855645073978,0.0165898860351265,-0.583739371357658,0.140504534269979,-0.583739371357658,-0.0415796502565915,-0.583739371357658,0.00260005680741912,-0.206762241066395,-0.583739371357658
"LOC118477149",3.1329579491537,2.60136276628872,1.16721015823901,-0.47141077855031,-0.47141077855031,-0.47141077855031,-0.47141077855031,-0.168855625994741,-0.47141077855031,-0.47141077855031,-0.1245090843597,-0.47141077855031,-0.47141077855031,-0.47141077855031,-0.47141077855031,-0.47141077855031,-0.302320890072198,-0.137663440761893,-0.47141077855031,-0.197113834589911,1.6801138446465,3.35533441147561,1.12732721174215,-0.323998430034217,0.135262771613539,-0.47141077855031,-0.47141077855031,-0.314065574796341,-0.47141077855031,-0.47141077855031,-0.345695720991562,-0.47141077855031,-0.47141077855031,-0.280487164964072,-0.316980973134096,-0.47141077855031,-0.47141077855031,-0.316841245353684,-0.47141077855031,-0.47141077855031
"LOC101856689",3.19429329662864,3.2211564154956,1.0471606515216,-0.476574516607111,-0.27231808303663,-0.28708055450394,-0.348589930748672,-0.33590320089978,-0.476574516607111,-0.476574516607111,-0.315284525903902,-0.30512378228703,-0.321935848111699,-0.476574516607111,-0.476574516607111,-0.338102412609742,-0.319339732243931,-0.321400569893733,-0.104702079793591,-0.349041695977581,2.69116649542669,2.23462341568062,0.184158134514129,-0.476574516607111,-0.476574516607111,-0.326788009361204,-0.476574516607111,-0.476574516607111,-0.328388125196474,-0.30708080596323,-0.476574516607111,-0.182250776901224,-0.138528970419255,-0.476574516607111,-0.332971978499048,-0.476574516607111,-0.476574516607111,-0.189109577809958,-0.476574516607111,-0.476574516607111
"LOC118477656",1.72980848798589,1.0485648713927,1.8687916127938,-0.11417906848957,0.0528703189288028,-0.33054563802001,-0.556781540130466,-0.220887966985528,-0.556781540130466,-0.556781540130466,-0.171654899227149,-0.352087358237298,-0.372159200294796,-0.373187869747478,-0.347675402399538,-0.226139222905379,-0.369059710428159,-0.556781540130466,-0.556781540130466,-0.404520737709206,2.62801870665941,3.8939363978168,1.8097547714412,-0.556781540130466,-0.556781540130466,-0.556781540130466,-0.556781540130466,-0.556781540130466,-0.379862541924996,-0.15206613807782,-0.138078905009019,-0.556781540130466,0.0486048129285747,-0.556781540130466,-0.213888823194816,-0.398109945518541,-0.556781540130466,-0.385180057338914,-0.336124932612433,-0.556781540130466
"LOC101864203",4.10492372341683,1.05763874028214,2.72476654261967,-0.217334986689585,-0.437129984104434,-0.100085868635566,-0.437129984104434,-0.437129984104434,-0.437129984104434,-0.437129984104434,-0.437129984104434,-0.437129984104434,-0.162081361647838,-0.437129984104434,-0.437129984104434,0.0554578249308321,-0.437129984104434,-0.437129984104434,-0.437129984104434,-0.437129984104434,1.63866987921748,2.2754036004956,0.738084516066868,-0.437129984104434,-0.437129984104434,-0.437129984104434,-0.437129984104434,-0.437129984104434,-0.173557727431009,-0.437129984104434,-0.229203570447224,-0.437129984104434,-0.437129984104434,-0.437129984104434,-0.437129984104434,-0.200742537385651,-0.437129984104434,-0.437129984104434,-0.437129984104434,-0.146559188077257
"LOC101857713",2.89556657965678,1.99105101918039,1.09687606378565,-0.545927327122506,-0.545927327122506,0.0669770607482922,-0.269956126837838,-0.545927327122506,-0.545927327122506,-0.545927327122506,-0.198140192994491,-0.176230737313362,-0.545927327122506,-0.545927327122506,-0.545927327122506,-0.545927327122506,-0.545927327122506,-0.545927327122506,-0.545927327122506,-0.545927327122506,2.33009430566635,2.37712994014222,2.6597099653831,-0.250350112689405,-0.545927327122506,-0.545927327122506,-0.545927327122506,-0.545927327122506,-0.545927327122506,0.185026052198206,-0.0417835847622102,-0.228604443377948,-0.545927327122506,0.219716398676507,-0.545927327122506,-0.259351778735776,-0.545927327122506,-0.545927327122506,-0.545927327122506,0.158598115091175
"LOC101846962",1.03343650467395,3.96889622178745,0.965203317469201,-0.472936122706606,-0.472936122706606,-0.294086972095723,-0.472936122706606,-0.472936122706606,-0.472936122706606,-0.472936122706606,-0.472936122706606,-0.472936122706606,-0.472936122706606,-0.472936122706606,-0.472936122706606,-0.472936122706606,-0.17613186237319,-0.472936122706606,-0.472936122706606,-0.472936122706606,2.67421478089756,2.08596043497704,2.02152802005212,-0.214182548148573,-0.472936122706606,-0.472936122706606,-0.472936122706606,-0.472936122706606,-0.193212062459722,-0.152991298648937,-0.0315996831675026,0.0826441212945873,-0.153880263973901,-0.472936122706606,-0.472936122706606,-0.472936122706606,-0.141272602139214,-0.472936122706606,-0.124059163186614,-0.472936122706606
"LOC101861566",1.45176944680712,3.00934722105619,1.57713430369058,-0.344612919483715,-0.390802914089247,-0.610768951449053,-0.610768951449053,-0.610768951449053,-0.291040926483563,0.925941167682268,-0.263378962300509,-0.610768951449053,0.0553594937985765,-0.279560479282627,-0.610768951449053,-0.610768951449053,-0.610768951449053,-0.610768951449053,-0.210295365871739,-0.610768951449053,2.62106067646198,1.5790205764937,2.59120776068484,-0.0202895734702427,-0.610768951449053,-0.288155422240643,-0.610768951449053,-0.610768951449053,-0.610768951449053,-0.245709606820094,-0.358984926104134,-0.293808424956342,-0.610768951449053,0.154000470697162,0.626408481262424,-0.610768951449053,-0.610768951449053,-0.610768951449053,-0.610768951449053,-0.610768951449053
"LOC101864720",4.33282153817805,1.8816269734796,1.06531967873988,-0.305279097826485,-0.526599328316887,-0.526599328316887,-0.526599328316887,-0.526599328316887,-0.526599328316887,1.0707016761526,0.340009989916714,-0.526599328316887,-0.249642048878602,-0.526599328316887,-0.526599328316887,-0.27859630569422,-0.244992415026737,-0.526599328316887,-0.526599328316887,-0.526599328316887,2.45940717518375,0.990821109458736,0.952612818870067,-0.526599328316887,-0.526599328316887,-0.258332251608191,-0.526599328316887,-0.526599328316887,-0.261198053110716,-0.526599328316887,-0.526599328316887,-0.526599328316887,-0.223880171105586,-0.208629933575807,-0.0122161062960401,-0.0505436873043373,-0.526599328316887,-0.526599328316887,-0.526599328316887,0.0585750051019491
"LOC106011749",2.09134877580837,1.66394097152204,1.32081103231523,0.00819000767629013,-0.274818827230344,-0.622077279800717,-0.622077279800717,-0.382920536682952,-0.622077279800717,-0.622077279800717,-0.347866516361731,-0.622077279800717,-0.622077279800717,0.162236582260927,-0.32430949343057,-0.386659439012373,-0.354760814151406,-0.622077279800717,-0.30596521247414,0.462021986244288,2.49584892859867,3.6991746055776,1.62455940116248,-0.622077279800717,-0.622077279800717,-0.367423706285803,-0.622077279800717,-0.622077279800717,-0.37014407958899,-0.0457612965071473,0.172901182080624,-0.622077279800717,-0.622077279800717,-0.622077279800717,-0.622077279800717,-0.170179597598669,-0.323364855648559,-0.37771623797216,0.0063541022865722,-0.344337765577495
"LOC106013733",2.81088187161387,3.61103561390114,1.6688929653165,-0.230401405328779,-0.460676807859204,-0.107561540118987,-0.460676807859204,-0.460676807859204,-0.460676807859204,-0.460676807859204,-0.460676807859204,-0.460676807859204,-0.460676807859204,-0.460676807859204,-0.460676807859204,-0.460676807859204,-0.167675372023216,-0.171515669784696,-0.114191269129696,-0.460676807859204,2.33546823150585,2.06543371600872,0.154949105536258,-0.460676807859204,-0.460676807859204,-0.460676807859204,-0.208107478234415,-0.460676807859204,-0.460676807859204,-0.460676807859204,-0.0249950210599279,0.0877850269931413,-0.460676807859204,-0.460676807859204,-0.193078578715655,-0.460676807859204,-0.460676807859204,-0.460676807859204,-0.460676807859204,-0.460676807859204
